event_time_utc|event_name|client_app_name|client_host|username|session_id|xact_id|duration_ms|sql_text_action|statement_data|batch_text
2026-04-24 10:04:03.5260000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|select top 1 * from HT_CheckIn_H where cin_date between '1/1/2026 00:00:00' and '12/31/2026 23:59:59' order by Cin_no desc|NULL|select top 1 * from HT_CheckIn_H where cin_date between '1/1/2026 00:00:00' and '12/31/2026 23:59:59' order by Cin_no desc
2026-04-24 10:04:03.6430000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|SELECT id, cin_no, ttype, cust_no, tmp_no,pic_date FROM Tb_Save_Image where (cust_no='AS999999D' or tmp_no='588401') order by id desc|NULL|SELECT id, cin_no, ttype, cust_no, tmp_no,pic_date FROM Tb_Save_Image where (cust_no='AS999999D' or tmp_no='588401') order by id desc
2026-04-24 10:04:03.6770000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|9|update HT_CheckIn_H set Cin_Work_number=325333 where Cin_No='CH26-005228'|NULL|update HT_CheckIn_H set Cin_Work_number=325333 where Cin_No='CH26-005228'
2026-04-24 10:04:03.6810000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|3|select * from HT_Customers where Cust_no ='C21607'|NULL|select * from HT_Customers where Cust_no ='C21607'
2026-04-24 10:04:03.7320000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|49|select  top 100 cust_no,cust_name,cust_name2,cust_add_tel from HT_Customers where cust_no like '%0900000099%' or  cust_name like '%0900000099%' or  cust_name2 like '%0900000099%' or cust_add_tel like '%0900000099%' order by cust_name|NULL|select  top 100 cust_no,cust_name,cust_name2,cust_add_tel from HT_Customers where cust_no like '%0900000099%' or  cust_name like '%0900000099%' or  cust_name2 like '%0900000099%' or cust_add_tel like '%0900000099%' order by cust_name
2026-04-24 10:04:03.7370000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|SELECT id, cin_no, ttype, cust_no, tmp_no,pic_date FROM Tb_Save_Image where (cust_no='C21607' or tmp_no='588401') order by id desc|NULL|SELECT id, cin_no, ttype, cust_no, tmp_no,pic_date FROM Tb_Save_Image where (cust_no='C21607' or tmp_no='588401') order by id desc
2026-04-24 10:04:06.9290000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select id from HT_Round_Bill where round_end is null|NULL|select id from HT_Round_Bill where round_end is null
2026-04-24 10:04:06.9320000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|3|select Cin_Work_number from HT_CheckIn_H where Cin_no='CH26-005228'|NULL|select Cin_Work_number from HT_CheckIn_H where Cin_no='CH26-005228'
2026-04-24 10:04:08.2870000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select * from HT_CheckIn_Product where cin_no='CH26-005228'|NULL|select * from HT_CheckIn_Product where cin_no='CH26-005228'
2026-04-24 10:04:08.2870000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|11|UPDATE [HT_Customers] SET  [Cust_name]='SPIKE TEST ',[Cust_name2]='WALKIN',[Cust_Type]='ราคาปกติ',[Cust_Type_main]='บุคคลธรรมดา',[Cust_Email]='',[Cust_Add_no]='',[Cust_Add_moo]='',[Cust_Add_soi]='',[Cust_Add_road]='',[Cust_Add_tambon]='',[Cust_Add_ampore]=|NULL|UPDATE [HT_Customers] SET  [Cust_name]='SPIKE TEST ',[Cust_name2]='WALKIN',[Cust_Type]='ราคาปกติ',[Cust_Type_main]='บุคคลธรรมดา',[Cust_Email]='',[Cust_Add_no]='',[Cust_Add_moo]='',[Cust_Add_soi]='',[Cust_Add_road]='',[Cust_Add_tambon]='',[Cust_Add_ampore]=
2026-04-24 10:04:08.2910000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|select max(id) as num from HT_CheckIn_Ds|NULL|select max(id) as num from HT_CheckIn_Ds
2026-04-24 10:04:08.3010000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|8|update HT_Rooms set room_use='no' where room_no in (select Cin_Room_No from HT_CheckIn_Ds where Cin_no='CH26-005228' and Cin_Room_Status <> 'Check-Out')|NULL|update HT_Rooms set room_use='no' where room_no in (select Cin_Room_No from HT_CheckIn_Ds where Cin_no='CH26-005228' and Cin_Room_Status <> 'Check-Out')
2026-04-24 10:04:08.3030000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|2|delete from HT_Room_Status where room_CheckIn_No='CH26-005228'|NULL|delete from HT_Room_Status where room_CheckIn_No='CH26-005228'
2026-04-24 10:04:08.3120000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|8|delete from HT_CheckIn_H where Cin_no='CH26-005228'|NULL|delete from HT_CheckIn_H where Cin_no='CH26-005228'
2026-04-24 10:04:08.3250000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|delete from HT_CheckIn_Product where Cin_no='CH26-005228'|NULL|delete from HT_CheckIn_Product where Cin_no='CH26-005228'
2026-04-24 10:04:08.3250000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|12|delete from HT_CheckIn_Ds where Cin_no='CH26-005228' and Cin_Room_Status <> 'Check-Out'|NULL|delete from HT_CheckIn_Ds where Cin_no='CH26-005228' and Cin_Room_Status <> 'Check-Out'
2026-04-24 10:04:08.3310000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|5|update Tb_Save_Image set cin_no='CH26-005228',cust_no='C21607',tmp_no='' where tmp_no='588401'|NULL|update Tb_Save_Image set cin_no='CH26-005228',cust_no='C21607',tmp_no='' where tmp_no='588401'
2026-04-24 10:04:08.3340000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select * from HT_Rooms where room_no='402'|NULL|select * from HT_Rooms where room_no='402'
2026-04-24 10:04:08.3340000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|2|select top 1 pay_no from HT_CheckIn_Pay where  Cin_Pay_Date between '4/01/2026 00:00:00' and '4/30/2026 23:59:59' order by pay_No Desc|NULL|select top 1 pay_no from HT_CheckIn_Pay where  Cin_Pay_Date between '4/01/2026 00:00:00' and '4/30/2026 23:59:59' order by pay_No Desc
2026-04-24 10:04:08.3400000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|5|select id from HT_POWER_LOG where room_no='402' and ROOM_POWER_END_BY=''|NULL|select id from HT_POWER_LOG where room_no='402' and ROOM_POWER_END_BY=''
2026-04-24 10:04:08.3420000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|1|INSERT INTO [HT_CheckIn_Ds]([id],[Cin_No],[Cin_Room_No],[Cin_Room_Type],[Cin_Room_In],[Cin_Room_Out],[Cin_Room_Status],[Cin_Room_Dep],[Cin_Room_Price],[Cin_Room_Night],[Cin_Room_PriceToTal],[Cin_Room_Pay_Before],[Cin_Room_Pay_Total],[Cin_note],[Cin_dep_sta|NULL|INSERT INTO [HT_CheckIn_Ds]([id],[Cin_No],[Cin_Room_No],[Cin_Room_Type],[Cin_Room_In],[Cin_Room_Out],[Cin_Room_Status],[Cin_Room_Dep],[Cin_Room_Price],[Cin_Room_Night],[Cin_Room_PriceToTal],[Cin_Room_Pay_Before],[Cin_Room_Pay_Total],[Cin_note],[Cin_dep_sta
2026-04-24 10:04:08.3420000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|update HT_Rooms set room_use='yes' where room_no='402'|NULL|update HT_Rooms set room_use='yes' where room_no='402'
2026-04-24 10:04:08.3430000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select * from HT_Room_Status where room_date='4/24/2026' and room_no='402'|NULL|select * from HT_Room_Status where room_date='4/24/2026' and room_no='402'
2026-04-24 10:04:08.3440000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|INSERT INTO [HT_Room_Status]([id],[room_no],[room_date],[room_status],[room_Details],[room_CheckIn_No],[room_date_oa])VALUES(50233,'402','4/24/2026','เข้าพัก','SPIKE TEST ','CH26-005228',46136)|NULL|INSERT INTO [HT_Room_Status]([id],[room_no],[room_date],[room_status],[room_Details],[room_CheckIn_No],[room_date_oa])VALUES(50233,'402','4/24/2026','เข้าพัก','SPIKE TEST ','CH26-005228',46136)
2026-04-24 10:04:08.3440000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select max(id) as num from HT_Room_Status|NULL|select max(id) as num from HT_Room_Status
2026-04-24 10:04:08.3540000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|10|delete from HT_CheckIn_Other_People where Cin_no='CH26-005228'|NULL|delete from HT_CheckIn_Other_People where Cin_no='CH26-005228'
2026-04-24 10:04:08.3550000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|INSERT INTO [HT_CheckIn_Other_People]([Cin_no],[Cin_name],[Cin_contry])VALUES('CH26-005228','Mr. SPIKE TEST  WALKIN','')|NULL|INSERT INTO [HT_CheckIn_Other_People]([Cin_no],[Cin_name],[Cin_contry])VALUES('CH26-005228','Mr. SPIKE TEST  WALKIN','')
2026-04-24 10:04:08.3570000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|2|INSERT INTO [HT_CheckIn_H]([Cin_no],[Cin_Date],[Cin_Book_no],[Cin_cust_no],[Cin_cust_price],[Cin_status],[Total_Price_Room],[Total_Price_Product],[Total_Price_Net],[Total_Price_Pay],[Total_Price_Balance],[Cin_Car_type],[Cin_Car_id],[Cin_Room_ALL],[Cin_Date|NULL|INSERT INTO [HT_CheckIn_H]([Cin_no],[Cin_Date],[Cin_Book_no],[Cin_cust_no],[Cin_cust_price],[Cin_status],[Total_Price_Room],[Total_Price_Product],[Total_Price_Net],[Total_Price_Pay],[Total_Price_Balance],[Cin_Car_type],[Cin_Car_id],[Cin_Room_ALL],[Cin_Date
2026-04-24 10:04:08.7200000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|3|select * from HT_CheckIn_H where Cin_no='CH26-005228'|NULL|select * from HT_CheckIn_H where Cin_no='CH26-005228'
2026-04-24 10:04:08.7240000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select * from HT_CheckIn_Product where Cin_no='CH26-005228'|NULL|select * from HT_CheckIn_Product where Cin_no='CH26-005228'
2026-04-24 10:04:08.7240000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|select * from HT_CheckIn_Ds where Cin_no='CH26-005228' order by Cin_Room_No|NULL|select * from HT_CheckIn_Ds where Cin_no='CH26-005228' order by Cin_Room_No
2026-04-24 10:04:08.7270000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|2|select * from HT_CheckIn_Other_People where Cin_no='CH26-005228'|NULL|select * from HT_CheckIn_Other_People where Cin_no='CH26-005228'
2026-04-24 10:04:08.7350000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|2|select top 1 * from HT_CheckIn_H where cin_date between '1/1/2026 00:00:00' and '12/31/2026 23:59:59' order by Cin_no desc|NULL|select top 1 * from HT_CheckIn_H where cin_date between '1/1/2026 00:00:00' and '12/31/2026 23:59:59' order by Cin_no desc
2026-04-24 10:04:08.7490000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|13|select top 100 cust_no,cust_name,cust_name2,cust_add_tel from HT_Customers order by cust_name|NULL|select top 100 cust_no,cust_name,cust_name2,cust_add_tel from HT_Customers order by cust_name
2026-04-24 10:04:08.7660000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|SELECT id, cin_no, ttype, cust_no, tmp_no,pic_date FROM Tb_Save_Image where (cust_no='AS999999D' or tmp_no='289737') order by id desc|NULL|SELECT id, cin_no, ttype, cust_no, tmp_no,pic_date FROM Tb_Save_Image where (cust_no='AS999999D' or tmp_no='289737') order by id desc
2026-04-24 10:04:08.8000000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|10|update HT_CheckIn_H set Cin_Work_number=712095 where Cin_No='CH26-005228'|NULL|update HT_CheckIn_H set Cin_Work_number=712095 where Cin_No='CH26-005228'
2026-04-24 10:04:08.8050000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|select * from HT_Customers where Cust_no ='C21607'|NULL|select * from HT_Customers where Cust_no ='C21607'
2026-04-24 10:04:08.8560000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|49|select  top 100 cust_no,cust_name,cust_name2,cust_add_tel from HT_Customers where cust_no like '%0900000099%' or  cust_name like '%0900000099%' or  cust_name2 like '%0900000099%' or cust_add_tel like '%0900000099%' order by cust_name|NULL|select  top 100 cust_no,cust_name,cust_name2,cust_add_tel from HT_Customers where cust_no like '%0900000099%' or  cust_name like '%0900000099%' or  cust_name2 like '%0900000099%' or cust_add_tel like '%0900000099%' order by cust_name
2026-04-24 10:04:08.8600000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|SELECT id, cin_no, ttype, cust_no, tmp_no,pic_date FROM Tb_Save_Image where (cust_no='C21607' or tmp_no='289737') order by id desc|NULL|SELECT id, cin_no, ttype, cust_no, tmp_no,pic_date FROM Tb_Save_Image where (cust_no='C21607' or tmp_no='289737') order by id desc
2026-04-24 10:04:08.8850000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|select total_price_balance from HT_CheckIn_H where cin_no ='CH26-005228'|NULL|select total_price_balance from HT_CheckIn_H where cin_no ='CH26-005228'
2026-04-24 10:04:08.9560000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select * From HT_Rooms  order by room_NO|NULL|select * From HT_Rooms  order by room_NO
2026-04-24 10:04:09.2630000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select book_room_type,sum(book_room_num) as num from View_Book_Ds2 where book_status='จอง' and (Book_Date_in >= '4/24/2026 00:00:00' or Book_date_out>='4/24/2026 23:59:59')  group by book_room_type|NULL|select book_room_type,sum(book_room_num) as num from View_Book_Ds2 where book_status='จอง' and (Book_Date_in >= '4/24/2026 00:00:00' or Book_date_out>='4/24/2026 23:59:59')  group by book_room_type
2026-04-24 10:04:09.2630000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|306|select * from View_Room_All where room_date='4/24/2026' and (cin_room_status='เข้าพัก' or cin_room_status='ยังไม่เข้าพัก') order by id desc|NULL|select * from View_Room_All where room_date='4/24/2026' and (cin_room_status='เข้าพัก' or cin_room_status='ยังไม่เข้าพัก') order by id desc
2026-04-24 10:04:09.2820000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|18|select cin_no,cin_room_all,Cin_room_no,Total_Price_Balance,total_price_vat from View_CheckIn_Ds where (cin_room_status='เข้าพัก' or cin_room_status='ยังไม่เข้าพัก')|NULL|select cin_no,cin_room_all,Cin_room_no,Total_Price_Balance,total_price_vat from View_CheckIn_Ds where (cin_room_status='เข้าพัก' or cin_room_status='ยังไม่เข้าพัก')
2026-04-24 10:04:09.2830000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|1|select SMS_Room,SMS_ID from HT_Room_SMS where SMS_Readed='no'|NULL|select SMS_Room,SMS_ID from HT_Room_SMS where SMS_Readed='no'
2026-04-24 10:04:09.4410000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|157|select * from View_Room_All where cin_room_status='เข้าพัก' order by cin_date_out desc|NULL|select * from View_Room_All where cin_room_status='เข้าพัก' order by cin_date_out desc
2026-04-24 10:04:09.4420000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select * from HT_SET_RoomType|NULL|select * from HT_SET_RoomType
2026-04-24 10:04:09.7020000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|31|select * from View_Book_Date where Book_Status='จอง' and Book_date_ds='4/24/2026' order by id|NULL|select * from View_Book_Date where Book_Status='จอง' and Book_date_ds='4/24/2026' order by id
2026-04-24 10:04:09.7070000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select SMS_TO,count(SMS_ID) as num from HT_EMP_SMS where SMS_Readed='no' group by SMS_TO|NULL|select SMS_TO,count(SMS_ID) as num from HT_EMP_SMS where SMS_Readed='no' group by SMS_TO
2026-04-24 10:05:01.9090000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|17|select * from View_CheckIn_Ds where Cin_Room_no='402' and (cin_room_status='เข้าพัก' or cin_room_status='ยังไม่เข้าพัก')|NULL|select * from View_CheckIn_Ds where Cin_Room_no='402' and (cin_room_status='เข้าพัก' or cin_room_status='ยังไม่เข้าพัก')
2026-04-24 10:05:02.1840000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select * from HT_SET_CusType order by id|NULL|select * from HT_SET_CusType order by id
2026-04-24 10:05:02.1920000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|3|select * from HT_CheckIn_H where Cin_no='CH26-005228'|NULL|select * from HT_CheckIn_H where Cin_no='CH26-005228'
2026-04-24 10:05:02.1960000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|0|select * from HT_CheckIn_Product where Cin_no='CH26-005228'|NULL|select * from HT_CheckIn_Product where Cin_no='CH26-005228'
2026-04-24 10:05:02.1960000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|4|select * from HT_CheckIn_Ds where Cin_no='CH26-005228' order by Cin_Room_No|NULL|select * from HT_CheckIn_Ds where Cin_no='CH26-005228' order by Cin_Room_No
2026-04-24 10:05:02.3080000|sql_batch_completed|.Net SqlClient Data Provider|FRONT2|sa|64|0|10|update HT_CheckIn_H set Cin_Work_number=490973 where Cin_No='CH26-005228'|NULL|update HT_CheckIn_H set Cin_Work_number=490973 where Cin_No='CH26-005228'
